,price
1882,4800.0
1883,1750.0
1884,6210.0
1885,2200.0
1886,2250.0
1887,3300.0
1888,2500.0
1889,3275.0
1890,3046.0
1891,3025.0
1892,4250.0
1893,2700.0
1894,2108.0
1895,2300.0
1896,1915.0
1897,8000.0
1898,2550.0
1899,4200.0
1900,1900.0
1901,2550.0
1902,2500.0
1903,2499.0
1904,3849.0
1905,2495.0
1906,4410.0
1907,2600.0
1908,2850.0
1909,2500.0
1910,2245.0
1911,2769.0
1912,3850.0
1913,2990.0
1914,2810.0
1915,2575.0
1916,1500.0
1917,3350.0
1918,5000.0
1919,3180.0
1920,6250.0
1922,2500.0
1923,4000.0
1924,1750.0
1925,3117.0
1926,1900.0
1927,1550.0
1928,2400.0
1929,6000.0
1930,1900.0
1931,2000.0
1932,2600.0
1933,2750.0
1934,3200.0
1935,2650.0
1936,4795.0
1937,2750.0
1938,5100.0
1939,2400.0
1940,2999.0
1941,1675.0
1942,8950.0
1943,2200.0
1944,2600.0
1945,3675.0
1946,1700.0
1947,1800.0
1948,2449.0
1949,1595.0
1950,3810.0
1951,4281.0
1952,5395.0
1953,2250.0
1954,2300.0
1955,1750.0
1956,3600.0
1957,2450.0
1958,1600.0
1959,1800.0
1960,3300.0
1961,1700.0
1962,3400.0
1963,4583.0
1964,1750.0
1965,1500.0
1966,2769.0
1967,2799.0
1968,2933.0
1969,2300.0
1970,2750.0
1971,2550.0
1972,2100.0
1973,2450.0
1974,4500.0
1975,2015.0
1976,3640.0
1977,2300.0
1978,2350.0
1979,1750.0
1980,4754.0
1981,2862.0
1982,2585.0
1983,2200.0
1984,4200.0
1985,3005.0
1986,2500.0
1987,1600.0
1988,2626.0
1989,4500.0
1990,4329.0
1991,3650.0
1992,2529.0
1993,1800.0
1994,2000.0
1995,3500.0
1996,4615.0
1997,3200.0
1998,3900.0
1999,2500.0
2000,2400.0
2001,2850.0
2002,3400.0
2003,4295.0
2004,2750.0
2005,1867.0
2006,1995.0
2007,3600.0
2008,1700.0
2009,2100.0
2010,2650.0
2011,2200.0
2012,3500.0
2013,2499.0
2014,2750.0
2015,1900.0
2016,3500.0
2017,2500.0
2018,6611.0
2019,1650.0
2020,1850.0
2021,3299.0
2022,3200.0
2023,3250.0
2024,2400.0
2025,2600.0
2026,2100.0
2027,1625.0
2028,3195.0
2029,2650.0
2030,2600.0
2031,1725.0
2032,3000.0
2033,1900.0
2034,3700.0
2035,2250.0
2036,3900.0
2037,2200.0
2038,3299.0
2039,2950.0
2040,3500.0
2041,4495.0
2042,2895.0
2043,2695.0
2044,3195.0
2045,4495.0
2046,2495.0
2047,1700.0
2048,1950.0
2049,2995.0
2050,1550.0
2051,2300.0
2052,2495.0
2053,3595.0
2054,1750.0
2055,3095.0
2056,3350.0
2057,2500.0
2058,2250.0
2059,2700.0
2060,2900.0
2061,2250.0
2062,2295.0
2063,2395.0
2064,2429.0
2065,1500.0
2066,2750.0
2067,2100.0
2068,2500.0
2069,2578.0
2070,2591.0
2071,10950.0
2072,2700.0
2073,2650.0
2074,2489.0
2075,2495.0
2076,2100.0
2077,2200.0
2078,2900.0
2079,5250.0
2080,2425.0
2081,2738.0
2082,1400.0
2083,2850.0
2084,1695.0
2085,1900.0
2086,3500.0
2087,2500.0
2088,4500.0
2089,3725.0
2090,1650.0
2091,1000.0
2092,1895.0
2093,1450.0
2094,1700.0
2095,1900.0
2096,1750.0
2097,2100.0
2098,2000.0
2099,2199.0
2100,4200.0
2101,2600.0
2102,1999.0
2103,2000.0
2104,3700.0
2105,1995.0
2106,3150.0
2107,3500.0
2108,4500.0
2109,1650.0
2110,2350.0
2111,1825.0
2112,11500.0
2113,1749.0
2114,3150.0
2115,3500.0
2116,5795.0
2117,1800.0
2118,2550.0
2119,4654.0
2120,4717.0
2121,2550.0
2122,5995.0
2123,2825.0
2124,2391.0
2125,3222.0
2126,3323.0
2127,1650.0
2128,3795.0
2129,2150.0
2130,4995.0
2131,8250.0
2132,1765.0
2133,2500.0
2134,2800.0
2135,1795.0
2136,2460.0
2137,1675.0
2138,1695.0
2139,2700.0
2140,1895.0
2141,1800.0
2142,5000.0
2143,1900.0
2144,4435.0
2145,1985.0
2146,1800.0
2147,3400.0
2148,2695.0
2149,2350.0
2150,11000.0
2151,2400.0
2152,2600.0
2153,6499.0
2154,2500.0
2155,2675.0
2156,3000.0
2157,3000.0
2158,4000.0
2159,4800.0
2160,2995.0
2161,2900.0
2162,2495.0
2163,4200.0
2164,5995.0
2165,3300.0
2166,5000.0
2167,5300.0
2168,2599.0
2169,2650.0
2170,1500.0
2171,1950.0
2172,3200.0
2173,2425.0
2174,2350.0
2175,2699.0
2176,2375.0
2177,1785.0
2178,3600.0
2179,2250.0
2180,2450.0
2181,1675.0
2182,2800.0
2183,2525.0
2184,2200.0
2185,2750.0
2186,1450.0
2187,2850.0
2188,3995.0
2189,1800.0
2190,4980.0
2191,4920.0
2192,4300.0
2193,2740.0
2194,3230.0
2195,2750.0
2196,2395.0
2197,2950.0
2198,1525.0
2199,2399.0
2200,2750.0
2201,2599.0
2202,2975.0
2203,2370.0
2204,4400.0
2205,4287.0
2206,1950.0
2207,3400.0
2208,2935.0
2209,3300.0
2210,3350.0
2211,2500.0
2212,2875.0
2213,1450.0
2214,2195.0
2215,2500.0
2216,1700.0
2217,2320.0
2218,2245.0
2219,2750.0
2220,2150.0
2221,5000.0
2222,4600.0
2223,1750.0
2224,2850.0
2225,1860.0
2226,2295.0
2227,2250.0
2228,4000.0
2229,3800.0
2230,1700.0
2231,2650.0
2232,4650.0
2233,1800.0
2234,2599.0
2235,3349.0
2236,2350.0
2237,2250.0
2238,1995.0
2239,6453.0
2240,3100.0
2241,1400.0
2242,2000.0
2243,1775.0
2244,1825.0
2245,2500.0
2246,2595.0
2247,1495.0
2248,3375.0
2249,2700.0
2250,2450.0
2251,1800.0
2252,5100.0
2253,2500.0
2254,3500.0
2255,2345.0
2256,2000.0
2257,2500.0
2258,2750.0
2259,2500.0
2260,2495.0
2261,3650.0
2262,5080.0
2263,2815.0
2264,4695.0
2265,3025.0
2266,2300.0
2267,2595.0
2268,2000.0
2269,2600.0
2270,2395.0
2271,2250.0
2272,2300.0
2273,2900.0
2274,1400.0
2275,2000.0
2276,1500.0
2277,3495.0
2278,2699.0
2279,2489.0
2280,2449.0
2281,3620.0
2282,1650.0
2283,2080.0
2284,1300.0
2285,3600.0
2286,2645.0
2287,2499.0
2288,1775.0
2289,2200.0
2290,3050.0
2291,1900.0
2292,3600.0
2293,9162.0
2294,1975.0
2295,3600.0
2296,4740.0
2297,1750.0
2298,1425.0
2299,1700.0
2300,2954.0
2301,2500.0
2302,2100.0
2303,2000.0
2304,2250.0
2305,2250.0
2306,2250.0
2307,2500.0
2308,2250.0
2309,2250.0
2310,2250.0
2311,2295.0
2312,4500.0
2313,2400.0
2314,2800.0
2315,2800.0
2316,3400.0
2317,1850.0
2318,1695.0
2319,4395.0
2320,3150.0
2321,3250.0
2322,2250.0
2323,2250.0
2324,4100.0
2325,2933.0
2326,2975.0
2327,3095.0
2328,2950.0
2329,2470.0
2331,2470.0
2332,1295.0
2333,2475.0
2334,1450.0
2335,2595.0
2336,2295.0
2337,1750.0
2338,2825.0
2339,3500.0
2340,2650.0
2341,1895.0
2342,1400.0
2343,2850.0
2344,12500.0
2345,2295.0
2346,6300.0
2347,2950.0
2348,9350.0
2349,2800.0
2350,6000.0
2351,1950.0
2352,3800.0
2353,4500.0
2354,17000.0
2355,10000.0
2356,2000.0
2357,1900.0
2358,3430.0
2360,1400.0
2361,18000.0
2362,15000.0
2363,1900.0
2364,2000.0
2365,2300.0
2366,4500.0
2367,4300.0
2368,3350.0
2369,6750.0
2370,5492.0
2371,6692.0
2372,5850.0
2373,4900.0
2374,3500.0
2375,4995.0
2376,4300.0
2377,6000.0
2378,4050.0
2379,2400.0
2380,6800.0
2381,3545.0
2382,2200.0
2383,15000.0
2384,3200.0
2385,6000.0
2386,4500.0
2387,5500.0
2389,7500.0
2390,1850.0
2391,4230.0
2392,4200.0
2393,2408.0
2394,4350.0
2395,9995.0
2396,1895.0
2397,9750.0
2398,7000.0
2399,3780.0
2400,3195.0
2401,2350.0
2402,3200.0
2403,6340.0
2404,2712.0
2405,2900.0
2406,1968.0
2407,7400.0
2408,2361.0
2409,2800.0
2410,5138.0
2411,3139.0
2412,2452.0
2413,3735.0
2414,3000.0
2415,3600.0
2416,2300.0
2417,1725.0
2418,2350.0
2419,2000.0
2420,3020.0
2421,9950.0
2422,2350.0
2423,3000.0
2424,2980.0
2425,4700.0
2426,3391.0
2427,3800.0
2428,4331.0
2429,1550.0
2430,1902.0
2431,2700.0
2432,3100.0
2433,6000.0
2434,7000.0
2435,5495.0
2436,2100.0
2437,5700.0
2438,3667.0
2439,2750.0
2440,3750.0
2441,2500.0
2442,3284.0
2443,2750.0
2444,8950.0
2445,1755.0
2446,1775.0
2447,15000.0
2448,4000.0
2449,3200.0
2450,2500.0
2451,4285.0
2452,4193.0
2453,1895.0
2454,2355.0
2455,2355.0
2456,4225.0
2457,5666.0
2458,3500.0
2459,9700.0
2460,3450.0
2461,3550.0
2462,6800.0
2463,1950.0
2464,2400.0
2465,3400.0
2466,1350.0
2467,2650.0
2468,2700.0
2469,2475.0
2470,3300.0
2471,2430.0
2472,2845.0
2473,3300.0
2474,3900.0
2475,1600.0
2476,2700.0
2477,3985.0
2478,3095.0
2479,3690.0
2480,3349.0
2481,1700.0
2482,1700.0
2483,3880.0
2484,1604.0
2485,4195.0
2486,2255.0
2487,1350.0
2488,2850.0
2489,2475.0
2490,2700.0
2491,1850.0
2492,2712.0
2493,2437.0
2494,2843.0
2495,3149.0
2496,2142.0
2497,4400.0
2498,2350.0
2499,3570.0
2500,3495.0
2501,1850.0
2502,2999.0
2503,4595.0
2504,2007.0
2505,3100.0
2506,4331.0
2507,3529.0
2508,3185.0
2509,3918.0
2510,2750.0
2511,3370.0
2512,4354.0
2513,2800.0
2514,2600.0
2515,3400.0
2516,2800.0
2517,5550.0
2518,2495.0
2519,2200.0
2520,2575.0
2521,3775.0
2522,2750.0
2523,1800.0
2524,2750.0
2525,1975.0
2526,1900.0
2527,3850.0
2528,2995.0
2529,2250.0
2530,4799.0
2531,1558.0
2532,2250.0
2533,4675.0
2534,2770.0
2535,1700.0
2536,2500.0
2537,3050.0
2538,4300.0
2539,2200.0
2540,3200.0
2541,2300.0
2542,2525.0
2543,6750.0
2544,2450.0
2545,2150.0
2546,3000.0
2547,2350.0
2548,3100.0
2549,2800.0
2550,4800.0
2551,4500.0
2552,2250.0
2553,1600.0
2554,2200.0
2555,2850.0
2556,5300.0
2557,1950.0
2558,3695.0
2559,2500.0
2560,2900.0
2561,3002.0
2562,2000.0
2563,1900.0
2564,2475.0
2565,4000.0
2566,1450.0
2567,2589.0
2568,2695.0
2569,2850.0
2570,11500.0
2571,2499.0
2572,3415.0
2573,3784.0
2574,2979.0
2575,3950.0
2576,3918.0
2577,3125.0
2578,2550.0
2579,1900.0
2580,10431.0
2581,9831.0
2582,1975.0
2583,2995.0
2584,2756.0
2585,2600.0
2586,4500.0
2587,6695.0
2588,3995.0
2589,2400.0
2590,2595.0
2591,2100.0
2592,6095.0
2593,5700.0
2594,5495.0
2595,3667.0
2596,1500.0
2597,2750.0
2598,3500.0
2599,3685.0
2600,3075.0
2601,2495.0
2602,2995.0
2603,2999.0
2604,3000.0
2605,1800.0
2606,3667.0
2607,2485.0
2608,1700.0
2609,3900.0
2610,2500.0
2611,1750.0
2612,2350.0
2613,2750.0
2614,3175.0
2616,2099.0
2617,1350.0
2618,4200.0
2619,3300.0
2620,3299.0
2621,2900.0
2622,1945.0
2623,3300.0
2624,3200.0
2625,10000.0
2626,2100.0
2627,2100.0
2628,2000.0
2629,1800.0
2630,4000.0
2631,2900.0
2632,2500.0
2633,2100.0
2634,2631.0
2635,1800.0
2636,1550.0
2637,2700.0
2638,5300.0
2639,1450.0
2640,2000.0
2641,2200.0
2642,1995.0
2643,3500.0
2644,2700.0
2645,1650.0
2646,2700.0
2647,2795.0
2648,2795.0
2649,3300.0
2650,3800.0
2651,3600.0
2652,2050.0
2653,1350.0
2654,1550.0
2655,3000.0
2656,2750.0
2657,2750.0
2658,3995.0
2659,3800.0
2660,1975.0
2661,2099.0
2662,2250.0
2663,3600.0
2664,2929.0
2665,4500.0
2666,3570.0
2667,1850.0
2668,2450.0
2669,2200.0
2670,3050.0
2671,9500.0
2672,2695.0
2673,2533.0
2674,3022.0
2675,3000.0
2676,2200.0
2677,5360.0
2678,1800.0
2679,2500.0
2680,2100.0
2681,4200.0
2682,1400.0
2683,2250.0
2684,1750.0
2685,1999.0
2686,4450.0
2687,1550.0
2688,2000.0
2689,3100.0
2690,1800.0
2691,5200.0
2692,3210.0
2693,3550.0
2694,4000.0
2695,2400.0
2696,2500.0
2697,4495.0
2698,3195.0
2699,2550.0
2700,2400.0
2701,2700.0
2702,2200.0
2703,1750.0
2704,1750.0
2705,1500.0
2706,2450.0
2707,1550.0
2708,1750.0
2709,4200.0
2710,4650.0
2711,2300.0
2712,3295.0
2713,2723.0
2714,1500.0
2715,2800.0
2716,3570.0
2717,1995.0
2718,2500.0
2719,5250.0
2720,1800.0
2721,2250.0
2722,1995.0
2723,3775.0
2724,1549.0
2725,3047.0
2726,2695.0
2727,3199.0
2728,2700.0
2729,1900.0
2730,2338.0
2731,3100.0
2732,9000.0
2734,17500.0
2735,3299.0
2736,2000.0
2737,3192.0
2738,1650.0
2739,2745.0
2740,4210.0
2741,2550.0
2742,1899.0
2743,2699.0
2744,3495.0
2745,1299.0
2746,5770.0
2747,3479.0
2748,16000.0
2749,1775.0
2750,2695.0
2751,1800.0
2752,2350.0
2753,3570.0
2754,3180.0
2755,2540.0
2756,8725.0
2757,1895.0
2758,3200.0
2759,2300.0
2760,3000.0
2761,2500.0
2762,1950.0
2763,2200.0
2764,12000.0
2765,2800.0
2766,1675.0
2767,2500.0
2768,2750.0
2769,3200.0
2770,1650.0
2771,10500.0
2772,2300.0
2773,3499.0
2774,2300.0
2775,2200.0
2776,1849.0
2777,3020.0
2778,2300.0
2779,1775.0
2780,2485.0
2781,1850.0
2782,1700.0
2783,3100.0
2784,2100.0
2785,2450.0
2786,5100.0
2787,3695.0
2788,2200.0
2789,3600.0
2790,4700.0
2791,2533.0
2792,2395.0
2793,2775.0
2794,1995.0
2795,3595.0
2796,3750.0
2797,6995.0
2798,4195.0
2799,4095.0
2800,3995.0
2801,2895.0
2802,2325.0
2803,1975.0
2804,2495.0
2805,4611.0
2806,1400.0
2807,2200.0
2808,3050.0
2809,2500.0
2810,2250.0
2811,4995.0
2812,2350.0
2813,2458.0
2814,3250.0
2815,1850.0
2816,3500.0
2817,2750.0
2818,2600.0
2819,2175.0
2820,2700.0
2821,1600.0
2822,2500.0
2823,3850.0
2824,2300.0
2825,2100.0
2826,2825.0
2827,2000.0
2828,4263.0
2829,4100.0
2830,1875.0
2831,2000.0
2832,2850.0
2833,1750.0
2834,1850.0
2835,1775.0
2836,3600.0
2837,4000.0
2838,5295.0
2839,3490.0
2840,3025.0
2841,3604.0
2842,2300.0
2843,6000.0
2844,1750.0
2845,2600.0
2846,6964.0
2847,2500.0
2848,6600.0
2849,3489.0
2850,4250.0
2851,7494.0
2852,3800.0
2853,3965.0
2854,2000.0
2855,1900.0
2856,3100.0
2857,3025.0
2858,2000.0
2859,2177.0
2860,2400.0
2861,1975.0
2862,2250.0
2863,2895.0
2864,2995.0
2865,2699.0
2866,6250.0
2867,2775.0
2868,3500.0
2869,3195.0
2870,1750.0
2871,3918.0
2872,3735.0
2873,2979.0
2874,2095.0
2875,2400.0
2876,2825.0
2877,1525.0
2878,2600.0
2879,2150.0
2880,1800.0
2881,1900.0
2882,4100.0
2883,3200.0
2884,3369.0
2885,3000.0
2886,1800.0
2887,2200.0
2888,3110.0
2889,2200.0
2890,3300.0
2891,3700.0
2892,3450.0
2893,5750.0
2894,3995.0
2895,4290.0
2896,2500.0
2897,3650.0
2898,1700.0
2899,1750.0
2900,2890.0
2901,3700.0
2902,2475.0
2903,3995.0
2904,2695.0
2905,9995.0
2906,2800.0
2907,1695.0
2908,5178.0
2909,3000.0
2910,2086.0
2911,2250.0
2912,5129.0
2913,3805.0
2914,2550.0
2915,3200.0
2916,5530.0
2917,3230.0
2918,3460.0
2919,3295.0
2920,3125.0
2921,4173.0
2922,1900.0
2923,4950.0
2924,3500.0
2925,3795.0
2926,4095.0
2927,1695.0
2928,2195.0
2929,2995.0
2930,1995.0
2931,6250.0
2932,3200.0
2933,2900.0
2934,2600.0
2935,1999.0
2936,2445.0
2937,2500.0
2938,8500.0
2939,7600.0
2940,2300.0
2941,3300.0
2942,2800.0
2943,2799.0
2944,2095.0
2945,2850.0
2946,2600.0
2947,1200.0
2948,3100.0
2949,2400.0
2950,3200.0
2951,2300.0
2952,3350.0
2953,2950.0
2954,1589.0
2955,2764.0
2956,1750.0
2957,2595.0
2958,3315.0
2959,2500.0
2960,2145.0
2961,7000.0
2962,2550.0
2963,2700.0
2964,3500.0
2965,2200.0
2966,2750.0
2967,4400.0
2968,4500.0
2969,5295.0
2970,2600.0
2971,2500.0
2972,2200.0
2973,2700.0
2974,1550.0
2975,2275.0
2976,1450.0
2977,3279.0
2978,2450.0
2979,1975.0
2980,2600.0
2981,2800.0
2982,1850.0
2983,1950.0
2984,2400.0
2985,3600.0
2986,3000.0
2987,3937.0
2988,2875.0
2989,2990.0
2990,3190.0
2991,3250.0
2992,2895.0
2993,2950.0
2994,2495.0
2995,3009.0
2996,4000.0
2997,3995.0
2998,2300.0
2999,2550.0
3000,3350.0
3001,2770.0
3002,2500.0
3003,3200.0
3004,3800.0
3005,3100.0
3006,3700.0
3007,3000.0
3008,1750.0
3009,3300.0
3010,3200.0
3011,1875.0
3012,3700.0
3013,1650.0
3014,1900.0
3015,3450.0
3016,2195.0
3017,2950.0
3018,4000.0
3019,1725.0
3020,2000.0
3021,2300.0
3022,2285.0
3023,1895.0
3024,1600.0
3025,1800.0
3026,5900.0
3027,4200.0
3028,3200.0
3029,3500.0
3030,2400.0
3031,2915.0
3032,1700.0
3033,3250.0
3034,2800.0
3035,2200.0
3036,2150.0
3037,2200.0
3038,1525.0
3039,2400.0
3040,4175.0
3041,2975.0
3042,2350.0
3043,2675.0
3044,1650.0
3045,2200.0
3046,2150.0
3047,2250.0
3048,1500.0
3049,5450.0
3050,2850.0
3051,5700.0
3052,3600.0
3053,2750.0
3054,3175.0
3055,4750.0
3056,3100.0
3057,1300.0
3058,2200.0
3059,1950.0
3060,1575.0
3061,1695.0
3062,2475.0
3063,3995.0
3064,1750.0
3065,1850.0
3066,2195.0
3067,2450.0
3068,2800.0
3069,2100.0
3070,1925.0
3071,3110.0
3072,1250.0
3073,2975.0
3074,1800.0
3075,3500.0
3076,1250.0
3077,1450.0
3078,2855.0
3079,1325.0
3080,2450.0
3081,2995.0
3082,5249.0
3083,3095.0
3084,5295.0
3085,6992.0
3086,2190.0
3087,2225.0
3088,1850.0
3089,2300.0
3090,1800.0
3091,2500.0
3092,4600.0
3093,2950.0
3094,4000.0
3095,2400.0
3096,2800.0
3097,2775.0
3098,1250.0
3099,4050.0
3100,3795.0
3101,1775.0
3102,1249.0
3103,2550.0
3104,1750.0
3105,5600.0
3106,2795.0
3107,2300.0
3108,2250.0
3109,2900.0
3110,3000.0
3111,3825.0
3112,2575.0
3113,5330.0
3114,10450.0
3115,2795.0
3116,3000.0
3117,3650.0
3118,3400.0
3119,3050.0
3120,2395.0
3121,2095.0
3122,3595.0
3123,3550.0
3124,3650.0
3125,2300.0
3126,2350.0
3127,3030.0
3128,3125.0
3129,2800.0
3130,2390.0
3131,3735.0
3132,2400.0
3133,3450.0
3134,2950.0
3135,5300.0
3136,4000.0
3137,2500.0
3138,2300.0
3139,5695.0
3140,1950.0
3141,3000.0
3142,2350.0
3143,7500.0
3144,3400.0
3145,3459.0
3146,1750.0
3147,2200.0
3148,2500.0
3149,1895.0
3150,4495.0
3151,3375.0
3152,2300.0
3153,1950.0
3154,2200.0
3155,1295.0
3156,3570.0
3157,4495.0
3158,2645.0
3159,2971.0
3160,3150.0
3161,3500.0
3162,2250.0
3163,2250.0
3164,2500.0
3165,2250.0
3166,2250.0
3167,2250.0
3168,2250.0
3169,2250.0
3170,2250.0
3171,2295.0
3172,2400.0
3173,4500.0
3174,3400.0
3175,1695.0
3176,1850.0
3177,2950.0
3178,4000.0
3179,2995.0
3180,2400.0
3181,2400.0
3182,3600.0
3183,2000.0
3184,4340.0
3185,2750.0
3186,2650.0
3187,2300.0
3188,2250.0
3189,3999.0
3190,4500.0
3191,3900.0
3192,5200.0
3193,2800.0
3194,2250.0
3195,3000.0
3196,3200.0
3197,7500.0
3198,1400.0
3199,3900.0
3200,4300.0
3201,2150.0
3202,1675.0
3203,2024.0
3204,3500.0
3205,2500.0
3206,2695.0
3207,3550.0
3208,9500.0
3209,1500.0
3210,3211.0
3211,4650.0
3212,5500.0
3214,14900.0
3215,5499.0
3216,2300.0
3217,3180.0
3218,2530.0
3219,9999.0
3220,2400.0
3221,5350.0
3222,2498.0
3223,2900.0
3224,10000.0
3225,1425.0
3226,4600.0
3227,4599.0
3228,5250.0
3229,5225.0
3230,2300.0
3231,2400.0
3232,3730.0
3233,5650.0
3234,2800.0
3235,3450.0
3236,8200.0
3237,2000.0
3238,2500.0
3239,15000.0
3240,5109.0
3241,4688.0
3242,3300.0
3243,7500.0
3244,6200.0
3245,5750.0
3246,3395.0
3247,16000.0
3248,2250.0
3249,3500.0
3250,6495.0
3251,1465.0
3252,3195.0
3253,5700.0
3254,6690.0
3255,13335.0
3256,5500.0
3257,2200.0
3258,2700.0
3259,3500.0
3260,2000.0
3261,1637.0
3262,6461.0
3263,2895.0
3264,2995.0
3265,6395.0
3266,3400.0
3267,2667.0
3268,2250.0
3269,3995.0
3270,3046.0
3271,2949.0
3272,2764.0
3273,3000.0
3274,3850.0
3275,5500.0
3276,2700.0
3277,2700.0
3278,1892.0
3279,2200.0
3280,2150.0
3281,2841.0
3282,5300.0
3283,3050.0
3284,2200.0
3285,1833.0
3286,2500.0
3287,3208.0
3288,2500.0
3289,16500.0
3290,3667.0
3291,2108.0
3292,2750.0
3293,1595.0
3294,2231.0
3295,1850.0
3296,1550.0
3297,2995.0
3298,3800.0
3299,1800.0
3300,2050.0
3301,3450.0
3302,2345.0
3303,1575.0
3304,2795.0
3305,1800.0
3306,3000.0
3307,2150.0
3309,3300.0
3310,1690.0
3311,2700.0
3312,3000.0
3313,3715.0
3314,1850.0
3315,2150.0
3316,4015.0
3317,1750.0
3318,4500.0
3319,5500.0
3320,3450.0
3321,4100.0
3322,1700.0
3323,1700.0
3324,4950.0
3325,2300.0
3326,2750.0
3327,4000.0
3328,6095.0
3329,3095.0
3330,3551.0
3331,2650.0
3332,2300.0
3333,4084.0
3334,4155.0
3335,3800.0
3336,3000.0
3337,2700.0
3338,1800.0
3339,3000.0
3340,1892.0
3341,2750.0
3342,2895.0
3343,2100.0
3344,1907.0
3345,2945.0
3346,2343.0
3347,2900.0
3348,3300.0
3349,4320.0
3350,3329.0
3351,1833.0
3352,1902.0
3353,2200.0
3354,3506.0
3355,3600.0
3356,2900.0
3357,3900.0
3358,2100.0
3359,2999.0
3360,1750.0
3361,6250.0
3362,3250.0
3363,4100.0
3364,5800.0
3365,4984.0
3366,3044.0
3367,1750.0
3368,2600.0
3369,4600.0
3370,3600.0
3371,5895.0
3372,2595.0
3373,4334.0
3374,2600.0
3375,2300.0
3376,9000.0
3377,1795.0
3378,19995.0
3379,1900.0
3380,2590.0
3381,5256.0
3382,3872.0
3383,3850.0
3384,3890.0
3385,3575.0
3386,3090.0
3387,1800.0
3388,5689.0
3389,2631.0
3390,2095.0
3391,2450.0
3392,2950.0
3393,4344.0
3394,1350.0
3395,3143.0
3396,2900.0
3397,3200.0
3398,6000.0
3399,2150.0
3400,2123.0
3401,2474.0
3402,1450.0
3403,2000.0
3404,2000.0
3405,3395.0
3406,1650.0
3407,2700.0
3408,17875.0
3409,5700.0
3410,6800.0
3411,2200.0
3412,5000.0
3413,1515.0
3415,2700.0
3416,2200.0
3417,3150.0
3418,2500.0
3419,2600.0
3420,2995.0
3421,2250.0
3422,2225.0
3423,2400.0
3424,3825.0
3425,2400.0
3426,2625.0
3427,2950.0
3428,3950.0
3429,3395.0
3430,2195.0
3431,5695.0
3432,2650.0
3433,3500.0
3434,5995.0
3435,5100.0
3436,1964.0
3437,6750.0
3438,2150.0
3439,2500.0
3440,2595.0
3443,2495.0
3444,3200.0
3445,2900.0
3446,2300.0
3447,3950.0
3448,3500.0
3449,3700.0
3450,3208.0
3451,1907.0
3452,4300.0
3453,2525.0
3454,4825.0
3455,5000.0
3456,2000.0
3457,1600.0
3458,2450.0
3459,3400.0
3460,1875.0
3461,2200.0
3462,2600.0
3463,5588.0
3464,4650.0
3465,2700.0
3466,4600.0
3467,2250.0
3468,3195.0
3469,5494.0
3470,3300.0
3471,3800.0
3472,4500.0
3473,2898.0
3474,3550.0
3475,3930.0
3476,3175.0
3477,2595.0
3478,4900.0
3479,2400.0
3480,2950.0
3481,5400.0
3482,3495.0
3483,1800.0
3484,2399.0
3485,2361.0
3486,3300.0
3487,5295.0
3488,2450.0
3489,3000.0
3490,4350.0
3491,3799.0
3492,1795.0
3493,1775.0
3494,2650.0
3495,2500.0
3496,3200.0
3497,2300.0
3498,3000.0
3499,4795.0
3500,4795.0
3501,2500.0
3502,3800.0
3503,4450.0
3504,4692.0
3505,1695.0
3506,2683.0
3507,2475.0
3508,2250.0
3509,2450.0
3510,2700.0
3511,2499.0
3512,5250.0
3513,2690.0
3514,2850.0
3515,2750.0
3516,2500.0
3517,5375.0
3518,14500.0
3519,4900.0
3520,2675.0
3521,1899.0
3522,3000.0
3523,1900.0
3524,2785.0
3525,1900.0
3526,5499.0
3527,12500.0
3528,3479.0
3529,2250.0
3530,2745.0
3531,2500.0
3532,3000.0
3533,2200.0
3534,1695.0
3535,2500.0
3536,4815.0
3537,1850.0
3538,2395.0
3539,1600.0
3540,2450.0
3541,3092.0
3542,2099.0
3543,2925.0
3544,1355.0
3545,1270.0
3546,1600.0
3547,2100.0
3548,5350.0
3549,1900.0
3550,2099.0
3551,4000.0
3552,2650.0
3553,3950.0
3554,3330.0
3555,5265.0
3556,3000.0
3557,2062.0
3558,2841.0
3559,7850.0
3560,2775.0
3561,2675.0
3562,2950.0
3563,2499.0
3564,2850.0
3565,2185.0
3566,5000.0
3567,2200.0
3568,2650.0
3569,3400.0
3570,4400.0
3571,2500.0
3572,2100.0
3573,5000.0
3574,5025.0
3575,3795.0
3576,2900.0
3577,2100.0
3578,2500.0
3579,2900.0
3580,1820.0
3581,2550.0
3582,2500.0
3583,3500.0
3584,1550.0
3585,4095.0
3586,2450.0
3587,3553.0
3588,6400.0
3589,2200.0
3590,2400.0
3591,6500.0
3592,3200.0
3593,1850.0
3594,3350.0
3595,3100.0
3596,2999.0
3597,2700.0
3598,3400.0
3599,2500.0
3600,1700.0
3601,3000.0
3602,4500.0
3603,4650.0
3604,2100.0
3605,2295.0
3606,2195.0
3607,1775.0
3608,2385.0
3609,2200.0
3610,5710.0
3611,1650.0
3612,2200.0
3613,3000.0
3614,2000.0
3615,10000.0
3616,2200.0
3617,2175.0
3618,2495.0
3619,2100.0
3620,1975.0
3621,1850.0
3622,2250.0
3623,1975.0
3624,4056.0
3625,7035.0
3626,2575.0
3627,2995.0
3628,1695.0
3629,2900.0
3630,2650.0
3631,2175.0
3632,1995.0
3633,3125.0
3634,2750.0
3635,2500.0
3636,1750.0
3637,1700.0
3638,1700.0
3639,1600.0
3640,3200.0
3641,2700.0
